id,year,part,main,sub,points,theme,ask,keywords,type,cluster,difficulty,importance,textbook,heading,related,memo,pdf_page,internal_page,source,question_page,problem_pdf_page,answer_pdf_page,problem_path,textbook_path,answer_path,official_primary_title,official_primary_url,official_related_titles,official_related_urls,official_ref_count,references_json,reference_count,reference_summary,official_display_section,official_display_excerpt,official_exam_url
H21-Q1(1),H21,第Ⅰ部,問題1,(1),?,財務再保険・保険リスク証券化,語句記入,財務再保険／収益認識／預かり金／Catボンド／SPC,知識型,再保険,3,S,hoken1-seiho_08.pdf,第8章 再保険 ＞ 8.4.2 証券化,8.2.4 伝統的再保険・非伝統的再保険／8.4.3 ファイナイト・リスク保険,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：8.2.4 伝統的再保険・非伝統的再保険／8.4.3 ファイナイト・リスク保険,35,8-31,H21G.pdf,p.1,1,6,exams/H21G.pdf#page=1,textbooks/hoken1-seiho_08.pdf#page=35,exams/H21G.pdf#page=6,保険業法施行規則 第71条 / 大蔵省告示第233号（財務再保険）,https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_71,II-3-10 再保険に関するリスク管理,https://www.fsa.go.jp/common/law/guide/ins/02c.html#:~:text=II%20%EF%BC%8D%EF%BC%93%EF%BC%8D10%EF%BC%8D%EF%BC%91%20%E4%BF%9D%E6%9C%89%E3%83%BB%E5%87%BA%E5%86%8D%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E3%83%AA%E3%82%B9%E3%82%AF%E7%AE%A1%E7%90%86,2,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第8章 再保険 ＞ 8.4.2 証券化"", ""source"": ""hoken1-seiho_08.pdf"", ""usage"": ""8.2.4 伝統的再保険・非伝統的再保険／8.4.3 ファイナイト・リスク保険"", ""url"": ""textbooks/hoken1-seiho_08.pdf#page=35"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：8.2.4 伝統的再保険・非伝統的再保険／8.4.3 ファイナイト・リスク保険"", ""pdf_page"": ""35"", ""internal_page"": ""8-31""}, {""id"": ""OFF-27"", ""category"": ""法令"", ""title"": ""保険業法施行規則 第71条 / 大蔵省告示第233号（財務再保険）"", ""source"": ""e-Gov法令検索・金融庁告示関連"", ""usage"": ""財務再保険、収益認識、預り金処理、修正共同保険式再保険"", ""url"": ""https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_71"", ""type"": ""公式"", ""reason"": ""財務再保険、収益認識、預り金処理、修正共同保険式再保険"", ""section_hint"": ""保険業法施行規則 第71条／財務再保険"", ""excerpt"": ""責任準備金を積み立てない保険契約等の取扱い、財務再保険・大蔵省告示第233号に関連する確認先。"", ""display_mode"": ""official_panel""}, {""id"": ""OFF-04"", ""category"": ""監督指針"", ""title"": ""II-3-10 再保険に関するリスク管理"", ""source"": ""金融庁"", ""usage"": ""再保険リスク、再保険先管理、リスク移転の確認"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/02c.html#:~:text=II%20%EF%BC%8D%EF%BC%93%EF%BC%8D10%EF%BC%8D%EF%BC%91%20%E4%BF%9D%E6%9C%89%E3%83%BB%E5%87%BA%E5%86%8D%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E3%83%AA%E3%82%B9%E3%82%AF%E7%AE%A1%E7%90%86"", ""type"": ""公式"", ""reason"": ""再保険リスク、再保険先管理、リスク移転の確認"", ""section_hint"": ""II－3－10 再保険に関するリスク管理"", ""excerpt"": ""保有するリスクの規模・集中度を出再を通じて適正に管理するため、保有・出再政策、保有限度額、再保険によるカバー状況などを確認する箇所。"", ""display_mode"": ""official_panel""}]",3,教科書：第8章 再保険 ＞ 8.4.2 証券化 ／ 公式：保険業法施行規則 第71条 / 大蔵省告示第233号（財務再保険） ／ 公式：II-3-10 再保険に関するリスク管理,保険業法施行規則 第71条／財務再保険,責任準備金を積み立てない保険契約等の取扱い、財務再保険・大蔵省告示第233号に関連する確認先。,
H21-Q1(2),H21,第Ⅰ部,問題1,(2),?,重大疾病保障保険の商品設計・予定発生率,説明,重大疾病／客観的診断／データ十分性／逆選択／予定発生率,知識型,医療保険,3,A,hoken1-seiho_07.pdf,第7章 医療保険 ＞ 7.4.1.4 予定発生率および予定入院日数などの設定の留意点,7.3 医療保険の代表的保障内容,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：7.3 医療保険の代表的保障内容,20,7-16,H21G.pdf,p.1,1,6,exams/H21G.pdf#page=1,textbooks/hoken1-seiho_07.pdf#page=20,exams/H21G.pdf#page=6,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第7章 医療保険 ＞ 7.4.1.4 予定発生率および予定入院日数などの設定の留意点"", ""source"": ""hoken1-seiho_07.pdf"", ""usage"": ""7.3 医療保険の代表的保障内容"", ""url"": ""textbooks/hoken1-seiho_07.pdf#page=20"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：7.3 医療保険の代表的保障内容"", ""pdf_page"": ""20"", ""internal_page"": ""7-16""}]",1,教科書：第7章 医療保険 ＞ 7.4.1.4 予定発生率および予定入院日数などの設定の留意点,,,
H21-Q1(3),H21,第Ⅰ部,問題1,(3),?,終身保険の商品毎収益検証・利源分解,計算,当期利益／費差益／死差益／利差益／責任準備金繰入差額,計算型,商品毎収益検証,5,S,hoken1-seiho_10.pdf,第10章 商品毎収益検証 ＞ 10.9.1 プロフィット・マージン,10.10 モデルの構築,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：10.10 モデルの構築,54,10-48,H21G.pdf,p.2,2,6,exams/H21G.pdf#page=2,textbooks/hoken1-seiho_10.pdf#page=54,exams/H21G.pdf#page=6,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第10章 商品毎収益検証 ＞ 10.9.1 プロフィット・マージン"", ""source"": ""hoken1-seiho_10.pdf"", ""usage"": ""10.10 モデルの構築"", ""url"": ""textbooks/hoken1-seiho_10.pdf#page=54"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：10.10 モデルの構築"", ""pdf_page"": ""54"", ""internal_page"": ""10-48""}]",1,教科書：第10章 商品毎収益検証 ＞ 10.9.1 プロフィット・マージン,,,
H21-Q1(4),H21,第Ⅰ部,問題1,(4),?,団体生命保険の配当率算定,説明・算式,配当率／団体規模／死差益／死差損／剰余金に対する費用,計算型,団体生命保険,4,S,hoken1-seiho_06.pdf,第6章 団体生命保険 ＞ 6.7 配当,6.6.3 経験料率／6.6.4 経験体割引,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：6.6.3 経験料率／6.6.4 経験体割引,26,6-22,H21G.pdf,p.3,3,7,exams/H21G.pdf#page=3,textbooks/hoken1-seiho_06.pdf#page=26,exams/H21G.pdf#page=7,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第6章 団体生命保険 ＞ 6.7 配当"", ""source"": ""hoken1-seiho_06.pdf"", ""usage"": ""6.6.3 経験料率／6.6.4 経験体割引"", ""url"": ""textbooks/hoken1-seiho_06.pdf#page=26"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：6.6.3 経験料率／6.6.4 経験体割引"", ""pdf_page"": ""26"", ""internal_page"": ""6-22""}]",1,教科書：第6章 団体生命保険 ＞ 6.7 配当,,,
H21-Q2(1),H21,第Ⅰ部,問題2,(1),10,第三分野保険の基礎率変更権行使基準,説明,基礎率変更権／予定発生率／実績発生率／監督指針／契約者保護,知識型,医療保険,3,S,hoken1-seiho_07.pdf,第7章 医療保険 ＞ 7.6.1 基礎率変更権の設定について,7.6.2 基礎率変更権を行使する認可申請の取扱い,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：7.6.2 基礎率変更権を行使する認可申請の取扱い,36,7-32,H21G.pdf,p.4,4,8,exams/H21G.pdf#page=4,textbooks/hoken1-seiho_07.pdf#page=36,exams/H21G.pdf#page=8,IV-4 第三分野,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%94%EF%BC%8D%EF%BC%91%20%E5%9F%BA%E7%A4%8E%E7%8E%87%E5%A4%89%E6%9B%B4%E6%A8%A9%E3%81%AE%E8%A8%AD%E5%AE%9A%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6,保険業法施行規則 第11条（基礎率変更権等）,https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_11,2,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第7章 医療保険 ＞ 7.6.1 基礎率変更権の設定について"", ""source"": ""hoken1-seiho_07.pdf"", ""usage"": ""7.6.2 基礎率変更権を行使する認可申請の取扱い"", ""url"": ""textbooks/hoken1-seiho_07.pdf#page=36"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：7.6.2 基礎率変更権を行使する認可申請の取扱い"", ""pdf_page"": ""36"", ""internal_page"": ""7-32""}, {""id"": ""OFF-13"", ""category"": ""監督指針"", ""title"": ""IV-4 第三分野"", ""source"": ""金融庁"", ""usage"": ""第三分野商品の商品審査、基礎率変更権、契約者保護"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%94%EF%BC%8D%EF%BC%91%20%E5%9F%BA%E7%A4%8E%E7%8E%87%E5%A4%89%E6%9B%B4%E6%A8%A9%E3%81%AE%E8%A8%AD%E5%AE%9A%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6"", ""type"": ""公式"", ""reason"": ""第三分野商品の商品審査、基礎率変更権、契約者保護"", ""section_hint"": ""IV－4 第三分野／基礎率変更権"", ""excerpt"": ""第三分野保険の基礎率変更権、行使基準、実績発生率指標、契約者説明・情報開示、変更後予定発生率の合理性等を確認する箇所。"", ""display_mode"": ""official_panel""}, {""id"": ""OFF-26"", ""category"": ""法令"", ""title"": ""保険業法施行規則 第11条（基礎率変更権等）"", ""source"": ""e-Gov法令検索"", ""usage"": ""第三分野保険の基礎率変更権、認可申請の根拠"", ""url"": ""https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_11"", ""type"": ""公式"", ""reason"": ""第三分野保険の基礎率変更権、認可申請の根拠"", ""section_hint"": ""保険業法施行規則 第11条（基礎率変更権等）"", ""excerpt"": ""基礎率変更権等の算出方法書記載事項・審査基準に関連する条文。第三分野保険の基礎率変更権問題で確認。"", ""display_mode"": ""official_panel""}]",3,教科書：第7章 医療保険 ＞ 7.6.1 基礎率変更権の設定について ／ 公式：IV-4 第三分野 ／ 公式：保険業法施行規則 第11条（基礎率変更権等）,IV－4 第三分野／基礎率変更権,第三分野保険の基礎率変更権、行使基準、実績発生率指標、契約者説明・情報開示、変更後予定発生率の合理性等を確認する箇所。,
H21-Q2(2),H21,第Ⅰ部,問題2,(2),10,個人保険の解約返戻金設定時の考慮事項,説明,健全性／公平性／効率性／契約者の期待／解約控除／責任準備金,知識型,解約返戻金,3,A,hoken1-seiho_02.pdf,第2章 解約および解約返戻金 ＞ 2.4 解約返戻金に関する視点,2.3 解約控除の理由,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：2.3 解約控除の理由,20,2-14,H21G.pdf,p.4,4,8,exams/H21G.pdf#page=4,textbooks/hoken1-seiho_02.pdf#page=20,exams/H21G.pdf#page=8,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第2章 解約および解約返戻金 ＞ 2.4 解約返戻金に関する視点"", ""source"": ""hoken1-seiho_02.pdf"", ""usage"": ""2.3 解約控除の理由"", ""url"": ""textbooks/hoken1-seiho_02.pdf#page=20"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：2.3 解約控除の理由"", ""pdf_page"": ""20"", ""internal_page"": ""2-14""}]",1,教科書：第2章 解約および解約返戻金 ＞ 2.4 解約返戻金に関する視点,,,
H21-Q2(3),H21,第Ⅰ部,問題2,(3),10,商品毎収益検証における解約率設定,説明,解約率／経過年数／経済動向／加入年齢／加入目的／保険金額／特別条件・優良体,知識型,商品毎収益検証,4,S,hoken1-seiho_10.pdf,第10章 商品毎収益検証 ＞ 10.6.1 解約率に影響する要因,10.6.2 解約率の特性,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：10.6.2 解約率の特性,33,10-27,H21G.pdf,p.4,4,9,exams/H21G.pdf#page=4,textbooks/hoken1-seiho_10.pdf#page=33,exams/H21G.pdf#page=9,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第10章 商品毎収益検証 ＞ 10.6.1 解約率に影響する要因"", ""source"": ""hoken1-seiho_10.pdf"", ""usage"": ""10.6.2 解約率の特性"", ""url"": ""textbooks/hoken1-seiho_10.pdf#page=33"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：10.6.2 解約率の特性"", ""pdf_page"": ""33"", ""internal_page"": ""10-27""}]",1,教科書：第10章 商品毎収益検証 ＞ 10.6.1 解約率に影響する要因,,,
H21-Q3(1),H21,第Ⅱ部,問題3,(1),40,普通死亡保険の予定死亡率設定,所見論述,生保標準生命表／死亡率改善／経験データ／安全性／配当タイプ,所見型,営業保険料・基礎率,5,S,hoken1-seiho_01.pdf,第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等,1.2.1 十分性,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：1.2.1 十分性,9,1-7,H21G.pdf,p.5,5,11,exams/H21G.pdf#page=5,textbooks/hoken1-seiho_01.pdf#page=9,exams/H21G.pdf#page=11,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等"", ""source"": ""hoken1-seiho_01.pdf"", ""usage"": ""1.2.1 十分性"", ""url"": ""textbooks/hoken1-seiho_01.pdf#page=9"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：1.2.1 十分性"", ""pdf_page"": ""9"", ""internal_page"": ""1-7""}]",1,教科書：第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等,,,
H21-Q3(2),H21,第Ⅱ部,問題3,(2),40,医療保険のプライシングと商品毎収益検証,所見論述,医療保険／予定発生率／商品毎収益検証／シナリオ／リスク管理,所見型,医療保険・商品毎収益検証,5,S,hoken1-seiho_07.pdf,第7章 医療保険 ＞ 7.4 医療保険の保険料計算,10.10 モデルの構築／7.5 医療保険の責任準備金等,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：10.10 モデルの構築／7.5 医療保険の責任準備金等,17,7-13,H21G.pdf,p.5,5,16,exams/H21G.pdf#page=5,textbooks/hoken1-seiho_07.pdf#page=17,exams/H21G.pdf#page=16,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第7章 医療保険 ＞ 7.4 医療保険の保険料計算"", ""source"": ""hoken1-seiho_07.pdf"", ""usage"": ""10.10 モデルの構築／7.5 医療保険の責任準備金等"", ""url"": ""textbooks/hoken1-seiho_07.pdf#page=17"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：10.10 モデルの構築／7.5 医療保険の責任準備金等"", ""pdf_page"": ""17"", ""internal_page"": ""7-13""}]",1,教科書：第7章 医療保険 ＞ 7.4 医療保険の保険料計算,,,
H22-Q1(1),H22,第Ⅰ部,問題1,(1),5,資産留保型修正共同保険式再保険,語句記入,再保険貸／資産留保／新契約費支出／非伝統的再保険,知識型,再保険,3,S,hoken1-seiho_08.pdf,第8章 再保険 ＞ 8.3.3 修正共同保険式再保険,8.2.4 伝統的再保険・非伝統的再保険,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：8.2.4 伝統的再保険・非伝統的再保険,25,8-21,H22G.pdf,p.1,1,7,exams/H22G.pdf#page=1,textbooks/hoken1-seiho_08.pdf#page=25,exams/H22G.pdf#page=7,保険業法施行規則 第71条 / 大蔵省告示第233号（財務再保険）,https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_71,II-3-10 再保険に関するリスク管理,https://www.fsa.go.jp/common/law/guide/ins/02c.html#:~:text=II%20%EF%BC%8D%EF%BC%93%EF%BC%8D10%EF%BC%8D%EF%BC%91%20%E4%BF%9D%E6%9C%89%E3%83%BB%E5%87%BA%E5%86%8D%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E3%83%AA%E3%82%B9%E3%82%AF%E7%AE%A1%E7%90%86,2,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第8章 再保険 ＞ 8.3.3 修正共同保険式再保険"", ""source"": ""hoken1-seiho_08.pdf"", ""usage"": ""8.2.4 伝統的再保険・非伝統的再保険"", ""url"": ""textbooks/hoken1-seiho_08.pdf#page=25"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：8.2.4 伝統的再保険・非伝統的再保険"", ""pdf_page"": ""25"", ""internal_page"": ""8-21""}, {""id"": ""OFF-27"", ""category"": ""法令"", ""title"": ""保険業法施行規則 第71条 / 大蔵省告示第233号（財務再保険）"", ""source"": ""e-Gov法令検索・金融庁告示関連"", ""usage"": ""財務再保険、収益認識、預り金処理、修正共同保険式再保険"", ""url"": ""https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_71"", ""type"": ""公式"", ""reason"": ""財務再保険、収益認識、預り金処理、修正共同保険式再保険"", ""section_hint"": ""保険業法施行規則 第71条／財務再保険"", ""excerpt"": ""責任準備金を積み立てない保険契約等の取扱い、財務再保険・大蔵省告示第233号に関連する確認先。"", ""display_mode"": ""official_panel""}, {""id"": ""OFF-04"", ""category"": ""監督指針"", ""title"": ""II-3-10 再保険に関するリスク管理"", ""source"": ""金融庁"", ""usage"": ""再保険リスク、再保険先管理、リスク移転の確認"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/02c.html#:~:text=II%20%EF%BC%8D%EF%BC%93%EF%BC%8D10%EF%BC%8D%EF%BC%91%20%E4%BF%9D%E6%9C%89%E3%83%BB%E5%87%BA%E5%86%8D%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E3%83%AA%E3%82%B9%E3%82%AF%E7%AE%A1%E7%90%86"", ""type"": ""公式"", ""reason"": ""再保険リスク、再保険先管理、リスク移転の確認"", ""section_hint"": ""II－3－10 再保険に関するリスク管理"", ""excerpt"": ""保有するリスクの規模・集中度を出再を通じて適正に管理するため、保有・出再政策、保有限度額、再保険によるカバー状況などを確認する箇所。"", ""display_mode"": ""official_panel""}]",3,教科書：第8章 再保険 ＞ 8.3.3 修正共同保険式再保険 ／ 公式：保険業法施行規則 第71条 / 大蔵省告示第233号（財務再保険） ／ 公式：II-3-10 再保険に関するリスク管理,保険業法施行規則 第71条／財務再保険,責任準備金を積み立てない保険契約等の取扱い、財務再保険・大蔵省告示第233号に関連する確認先。,
